keyword,location,title,address,phone,website,rating,reviews,place_id,data_id,needs_scraping,email,facebook,instagram,linkedin,youtube,twitter,tiktok,scrape_status
interior designers,11568,Liv Interiors,"Rockville Centre, NY",(516) 971-2455,https://livinteriorsny.com/,5.0,33,14168722867437274301,,NO,"971-2455julie@livinteriorsny.comCreated, 971-2455julie@livinteriorsny.comShowroom",https://m.facebook.com/liv.interiors.ny/,https://www.instagram.com/liv.interiors.ny/,,,,,success
property developers,19041,Unlocked Powered By McCann,"Ardmore, PA",(215) 857-9589,http://www.unlockedteam.com/,5.0,185,,,NO,372-8421info@unlockedteam.com,,https://www.instagram.com/unlockedre/?hl=en,,,,,success
home builders,07620,A&J Custom Builders,,(201) 772-1110,https://aandjbuilders15.godaddysites.com/,5.0,6,12994763159535437381,,NO,"filler@godaddy.comAccountBookingsMy, filler@godaddy.comBookingsMy",,,,,,,success
residential home builders,19041,Louxz Renovations,,(215) 792-4518,https://louxzrenovations.com/,5.0,37,5848266901599834977,,NO,,,,,,,,401
architects,11568,Joe Bello Architects,"East Norwich, NY",(516) 308-4646,http://joebelloarchitects.com/,4.9,42,2722316145958676926,,NO,"Info@joebelloarchitects.com, Usinfo@joebelloarchitects.comLOCATION",https://www.facebook.com/BelloArchitects/?ref=aymt_homepage_panel,https://www.instagram.com/bello_architects/,,,,,success
remodeling contractors,08202,Shoreline Home Renovations LLC,2250 NJ-50 Unit 235,(609) 289-7311,http://shorelinehomerenovations.com/,4.8,38,7997384545199276969,,NO,"filler@godaddy.comAccountBookingsMy, filler@godaddy.comBookingsMy",https://www.facebook.com/298858016634570,,,,,,success
interior designers,19085,Larisa McShane and Associates,"Villanova, PA",(610) 772-0445,https://www.larisamcshane.com/?utm_source=google&utm_medium=organic&utm_campaign=seolocale,5.0,15,17052210509680949465,,NO,,https://www.facebook.com/larisamcshaneassociates/,http://instagram.com/larisamcshaneassociates,https://www.linkedin.com/in/larisa-mcshane/,https://www.youtube.com/user/LarisaMcShane,,,success
kitchen contractors,11962,Kitchen Masters Plus,"Bohemia, NY",(631) 244-0202,https://kitchenmasters.com/,4.7,14,3664531009170260226,,NO,info@kitchenmasters.com,,,,,,,success
property developers,19041,Realen Properties,"Berwyn, PA",(610) 251-5000,https://www.realen.com/,5.0,1,,,NO,,,,,,,,success
general contractors,11976,Hampton Contracting,,(631) 324-0920,https://www.hamptoncontractingco.com/,5.0,5,18114396652210138210,,NO,"324-0920simon@hamptoncontractingco.comHave, 324-0920simon@hamptoncontractingco.comPrivacy",,,,,,,success
interior designers,11568,The Right Triangle Design,,(516) 400-2385,http://www.therighttriangle.com/,5.0,11,17373769596486169707,,NO,info@therighttriangle.com,https://www.facebook.com/therighttriangle/,https://www.instagram.com/therighttriangledesign/,,,,,success
architects,19041,Studio C Architecture,"Narberth, PA",(610) 580-7964,http://www.studiocarchitecturellc.com/,5.0,5,5014602195931189027,,NO,,,https://www.instagram.com/studio_c_architecture/,https://www.linkedin.com/in/chris-carickhoff-44971318,,,,success
property developers,11976,Hamptons Real Estate Association,,,https://www.hamptonsre.com/,5.0,1,7973985613649053746,,NO,,,,,,,,302
general contractors,07620,A2Z Construction Management | Bergen County General Contractor,"Tenafly, NJ",(201) 707-5648,https://a2zconstructionmgmt.com/,5.0,48,7107231360856323827,,NO,info@A2ZConstructionmgmt.com,https://www.facebook.com/A2ZConstructionMGMT,https://www.instagram.com/reel/DS263WBks8f/?utm_source=ig_embed&utm_campaign=loading,,,,,success
kitchen contractors,07620,Home Quality Remodeling,"Paramus, NJ",(551) 303-0331,https://homequalityremodelingnj.com/,5.0,52,12584535050877255923,,NO,inquiry@hqrpro.com,https://www.facebook.com/HomeQualityRemodelingNewJersey,https://www.instagram.com/hqrpro_nj/,,https://www.youtube.com/@hqrpro,,https://www.tiktok.com/@hqrnj,success
home builders,07078,Gold Leaf Designs,"Cherry Hill Township, NJ",(856) 359-4944,http://www.goldleaf-designs.com/,5.0,11,6100177369421537538,,NO,359-4944info@goldleaf-designs.comOr,https://www.facebook.com/profile.php?id=61560302944996,https://www.instagram.com/goldleaf_designs/,,,,,success
remodeling contractors,08202,Colmar Kitchen Studio,"Avalon, NJ",(609) 368-9500,http://www.colmarkitchenstudio.com/,5.0,2,18008174278301579780,,NO,"avalon@colmarkitchenstudio.com, info@colmarkitchenstudio.com, margate@colmarkitchenstudio.com, northcapemay@colmarkitchenstudio.com",https://www.facebook.com/colmarkitchens/,https://www.instagram.com/colmarkitchenstudio/,,,,,success
home builders,07078,H & N Custom Homes,"Ship Bottom, NJ",(609) 488-1898,http://hncustomhomes.com/,5.0,5,6432708352377342883,,NO,estimates@hncustomhomes.com,https://www.facebook.com/hennandnardinicontracting,https://www.instagram.com/hn_customhomes/,,https://www.youtube.com/channel/UCYqtlCTWInwLAVLuqUZtHRA,,,success
general contractors,11976,Kevin Designs Construction inc,,(631) 902-7276,http://kevinelitebuilder.com/,5.0,7,17028164769714486750,,NO,"8899contact@eleinterior.comwww, Constructionbuild@kevinelitebuilder.com, Maintenancehousingmaintenance@aol.com",,,,,,,success
property developers,11976,Pure Property Group,"Bridgehampton, NY",(631) 899-3745,https://www.purepropertygroupus.com/,5.0,2,9404627164901230035,,NO,info@purepropertygroupus.com,https://www.facebook.com/profile.php?id=100069642884071,https://www.instagram.com/purepropertygroupus/,,,,,success
kitchen contractors,11962,Southeast Kitchen & Bath LLC,"Brewster, NY",(845) 278-0070,http://www.southeastkitchenandbath.com/,4.6,27,2830309872815390194,,NO,Contactremodel@southeastkitchenandbath.com,http://www.facebook.com/southeastkitchenandbath,https://www.instagram.com/southeastkitchenandbath,,,,,success
home builders,07620,Strevens & Sons Custom Home Builders,"Spring Lake, NJ",(732) 598-0424,https://strevensandsons.net/,,,11886494998217373605,,NO,,https://www.facebook.com/strevensandsons/,https://www.instagram.com/strevensandsons/,,,,,success
property developers,11962,Rimland Builders,"East Hampton, NY",(631) 525-2337,https://rimlandbuilders.com/,5.0,1,11597228966917355121,,NO,"631.525.2337justine@rimland.co, david@rimland.co, office@rimland.co",,https://www.instagram.com/rimland_co/,,,,,success
home builders,07078,Supreme Builds Home Remodeling,"Manville, NJ",(732) 347-8594,http://supremebuilds.co/,5.0,29,2142062469011679867,,NO,347-8594officialfredromero@gmail.comSocial,https://www.facebook.com/supremebuildsllc,https://www.instagram.com/supremebuildsllc/,,,,,success
remodeling contractors,08202,Ocean Interiors,"Stone Harbor, NJ",(609) 685-7825,http://www.oceaninteriorsnj.com/,5.0,4,3287909678832115553,,NO,,,,,,,,error
property developers,11976,Bespoke Real Estate,"Water Mill, NY",(631) 500-9030,http://www.bespokerealestate.com/,4.6,19,5939237686948592436,,NO,"MiamiPortfolioManager@bespokerealestate.com, NYCPortfolioManager@bespokerealestate.com, PortfolioManager@bespokerealestate.com",https://www.facebook.com/bespokerealestate,https://www.instagram.com/bespoke.realestate,https://www.linkedin.com/showcase/bespoke-real-estate-/,https://www.youtube.com/bespokerealestate,https://twitter.com/Bespoke,https://www.tiktok.com/@bespoke.realestate,success
interior designers,11568,Cristeta & Co. Design - Decorating Den Interiors,,(516) 853-7179,https://cristetacodesign.decoratingden.com/,5.0,1,4102640906198760187,,NO,"516-853-7179ckontorinis@decoratingden.com, ckontorinis@decoratingden.com",,,,,,,success
kitchen contractors,11962,Home Kitchen & Design,"Bohemia, NY",(631) 299-1949,http://www.homekdesign.com/,5.0,8,6911477555360380946,,NO,,,,,,,,error
kitchen contractors,07620,JP Kitchen Remodeling Bergen County,"Paramus, NJ",(201) 308-0793,https://jpkitchenremodelingbergencounty.com/,5.0,37,8024376229885788552,,NO,"Emailinfo@ysebathroomremodelingbergencounty.com, info@jpkitchenremodelingbergencounty.com, info@ysebathroomremodelingbergencounty.com",,,,,,,success
general contractors,11976,Fountainhead Construction,"Bridgehampton, NY",(631) 537-6841,http://fhcinc.com/,5.0,1,16958461091971653693,,NO,631-537-6842Fountainheadinc@optonline.net,,,https://www.linkedin.com/in/garyseff,,,,success
property developers,11962,Shoshi Builders,"East Hampton, NY",(631) 353-5919,https://shoshibuilders.com/,5.0,4,9214232854864238450,,NO,,,,,,,,403
property developers,11976,Hamptons Development Group,"Southampton, NY",(631) 283-8200,https://www.hamptonsdevelopmentgroup.com/contact/,,,943812275566644697,,NO,11962631.537.8762studio@hamptonsdevelopmentgroup.com,https://www.facebook.com/Hamptons-Development-Group-2018089408242627/?modal=admin_todo_tour,http://instagram.com/hamptonsdevelopmentgroup,,,,,success
home builders,07620,Alpine Construction Co,"Pittsgrove, NJ",(856) 696-8532,https://alpineconstructionnj.com/,5.0,1,2302550721999683999,,NO,,,,,,,,success
architects,07711,Parallel Architectural Group,"Long Branch, NJ",(732) 229-4400,http://parallelgrp.com/,4.5,15,4893831438492892642,,NO,contact@parallelgrp.com,https://www.facebook.com/profile.php?id=100077030590013,https://www.instagram.com/parallelarchitecturalgroup/,https://www.linkedin.com/company/parallel-architectural-group/,,,,success
general contractors,07620,Johansen General Contracting LLC,"Wood-Ridge, NJ",(551) 221-1516,http://www.johansengeneralcontracting.com/,5.0,52,17497962301974901714,,NO,,https://www.facebook.com/JohansenGeneralContracting/,,,,,,success
home builders,07620,Peluso Construction,,(845) 638-6210,https://peluso-construction.com/,4.8,24,905610195196777090,,NO,"638-6210info@peluso-construction.com, info@peluso-construction.com",https://www.facebook.com/people/Peluso-Construction-Inc/100063759784874/,https://www.instagram.com/pelusoconstructioninc/,https://www.linkedin.com/company/peluso-construction-inc/,,,,success
home builders,07078,UNO Group Construction and Remodeling,"Summit, NJ",(973) 379-2869,http://unogroup.pro/,4.8,65,4533021035164880542,,NO,contact@unogroup.pro,https://www.facebook.com/1unogroup/,https://www.instagram.com/1unogroup/,,,,,success
architects,19085,David C. Bennett Architects LLC,"Wayne, PA",,http://dcbarchitects.com/,4.2,5,,,NO,,https://www.facebook.com/BennettArchitectureStudio,https://www.instagram.com/bennett_architecture_studio/,https://www.linkedin.com/company/david-c-bennett-architects-llc,,,,success
architects,19035,Krieger Architects,"Philadelphia, PA",(215) 247-2020,https://kriegerarchitects.com/?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=gmb+main+listing,5.0,3,17000379482656931969,,NO,"info@kriegerarchitects.com, info@kriegerarchitects.comNeed, info@kriegerarchitects.comPlanning",https://www.facebook.com/Krieger-Associates-Architects-233879087415009/,https://www.instagram.com/krieger_architects/,https://www.linkedin.com/company/krieger---associates-architects-inc/,,,,success
interior designers,11568,Tlina Design,"Roslyn Heights, NY",(516) 403-4003,http://www.tlinadesign.com/,5.0,7,15713450824793852996,,NO,contact@tlinadesign.com,https://www.facebook.com/TlinaDesign,https://www.instagram.com/tlinadesign/reels/,,,,,success
architects,11976,FSG Architecture,"Bridgehampton, NY",(530) 386-1901,http://fsgarchitecture.com/,5.0,1,17875481476153196316,,NO,info@fsgarchitecture.com,,https://www.instagram.com/fsg_architecture/,,,,,success
property developers,11976,Windy Hill Estates,"Water Mill, NY",(516) 521-6007,https://windyhillestates.com/,,,3428494240810660568,,NO,,,,,,,,403
general contractors,07620,Casa Blanca General Contractor's Llc,"Clifton, NJ",(862) 249-0299,http://www.casablancagc.net/,4.9,62,2679939797023210064,,NO,info@casablancagc.net,https://www.facebook.com/profile.php?id=100064919866904,https://www.instagram.com/casablancallc,https://www.linkedin.com/company/casa-blanca-general-contracting-llc/,,,https://www.tiktok.com/@casa.blanca.llc?,success
general contractors,11976,Wright & Co Construction Inc,"Bridgehampton, NY",(631) 537-2555,http://wrightand.com/,5.0,3,8938114279167838265,,NO,info@wrightand.com,,,,,,,success
interior designers,11568,Danielle Rose Design Co.,"Rockville Centre, NY",(631) 943-3455,http://www.daniellerosedesignco.com/,5.0,14,6290265993534718571,,NO,soon.HELLO@DANIELLEROSEDESIGNCO.COM,,http://www.instagram.com/daniellerosedesignco,,,,,success
kitchen contractors,07620,Art of Kitchen Tile and Bath,"Ridgefield, NJ",(201) 941-1729,http://www.artofkitchentile.com/,5.0,323,7862817750699652586,,NO,info@artofkitchentile.com,https://www.facebook.com/Art-of-Kitchen-Tile-1419383791521369/,https://www.instagram.com/artofkitchentile/,,,,,success
kitchen contractors,11962,Southeast Kitchen & Bath LLC,"Bethel, CT",(203) 748-9000,http://www.southeastkitchenandbath.com/,5.0,1,6021922195143963867,,NO,Contactremodel@southeastkitchenandbath.com,http://www.facebook.com/southeastkitchenandbath,https://www.instagram.com/southeastkitchenandbath,,,,,success
home builders,07620,"Fallone Group, LLC",,(908) 595-6878,http://www.fallonegroup.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7257416632985287857,4.4,15,12897706230604648393,,NO,"sales@fallonegroup.com, sales@fallonegroup.comLooking",https://www.facebook.com/fallonegroup,,https://www.linkedin.com/company/fallone-group/,,,,success
home builders,07078,Peer Construction,"Summit, NJ",(908) 277-2173,https://www.peerconstruction.org/,,,16412892489365617993,,NO,NJdixon.peer@gmail.com,https://www.facebook.com/Peer-Construction-306620599222/,,,,,,success
kitchen contractors,11962,"Custom Woodworking Company, Inc","East Hampton, NY",(631) 488-5446,http://cww-company.com/,5.0,3,17222929831838645055,,NO,,,,,,,,error
general contractors,11976,Fabonacci Construction,,(631) 461-5456,http://www.fabonacciconstruction.com/,5.0,13,667966136331348142,,NO,fab@fabonacciconstruction.com,,,,,,,success
general contractors,07620,Four Star Construction & General Contractors,"Saddle River, NJ",(201) 505-1555,https://4starconstructionllc.com/,4.7,50,11400226629632635540,,NO,fourstargenllc@aol.com,https://www.facebook.com/fourstargenllc/,https://www.instagram.com/fourstarconstruction/,,,,,success
property developers,11962,John Hummel and Associates,"East Hampton, NY",(631) 324-5644,https://johnhummel.com/,4.3,8,12576584396308312364,,NO,info@johnhummel.com,,https://www.instagram.com/jhacustombuilders/,,,,,success
remodeling contractors,07078,Brothers Remodeling LLC.,,(856) 242-0748,https://brothersllcremodel.com/,5.0,30,2445715257203022272,,NO,brothersremodelingllc@outlook.com,http://facebook.com/brothersremodelingllc/,https://instagram.com/brothersremodelingllc,,,,,success
architects,11568,Cohen Design Build Architect,"Massapequa, NY",(516) 799-0022,http://www.cohendesignbuild.com/,5.0,45,10174708814564134237,,NO,E-MAILdlynn@cohendesignbuild.com,https://www.facebook.com/Cohendesignbuild,https://www.instagram.com/cohendesignbuild/,https://www.linkedin.com/in/william-j-cohen-aia-2360037/?trk=nav_responsive_tab_profile_pic,,,,success
property developers,11976,Sand Dollar Development Corp.,,(631) 324-7883,http://www.sanddollardev.com/,4.7,6,5079238912439685328,,NO,"Richg@sanddollardev.combottom, richg@sanddollardev.com",https://www.facebook.com/wix,https://www.instagram.com/wix,https://il.linkedin.com/company/wix-com?trk=public_jobs_topcard_logo,https://www.youtube.com/user/Wix,https://www.twitter.com/wix,https://www.tiktok.com/@wix?_d=secCgYIASAHKAESPgo8bJWqrWC4Nr%2BRYzP%2BVtrmkW1yv8onKe340Iy%2FTDOE1GiC5K1C6e8qw19A1ZDHAm8CRSncDs9zU2FiADwVGgA%3D&checksum=6ee3b8ed09a7b80754f53d8d9654f3607efacb929e1fe7cb2168ab163f9c106d&language=en&sec_uid=MS4wLjABAAAAYHhFoEGKGLJwnIBxd-QXc1KVcUtlG1sHpsa0HQUHGw4zmND_lFqx6z2IPJH7chg_&sec_user_id=MS4wLjABAAAAgPHZ_FdpBZBJUM3ddmqfpjOvm-vJLKHpFiyv4dstvGcgdF3_apqTw54z5V4uOXel&share_app_id=1233&share_author_id=6795533291946083333&share_link_id=830633BB-5464-41EC-A582-52B78B5041AC&tt_from=copy&u_code=dccm9a1hm10m3e&user_id=6827810298247119878&utm_campaign=client_share&utm_medium=ios&utm_source=copy&source=h5_m&_r=1,success
remodeling contractors,08202,Pro Start Renovations,"Mt Laurel Township, NJ",(856) 986-5277,https://prostartrenovations.com/,4.9,68,4604100993499297309,,NO,prostartrenovations@yahoo.com,,,,,,,success
kitchen contractors,07620,NJ Kitchens and Baths,"Verona, NJ",(973) 710-0310,https://njkitchensandbaths.com/,4.8,77,7145044231889589527,,NO,info@njkitchensandbaths.com,https://www.facebook.com/pages/NJ-Kitchens-and-Baths/358709225774,https://www.instagram.com/njkitchensandbaths/,,https://www.youtube.com/channel/UC7IXTjrAlvgYFdALrMOgZNA,,,success
property developers,19041,The Rouse Group Development Company L.P.,"Havertown, PA",(610) 449-5000,http://www.rousegroupdevelopment.com/,,,,,NO,,,,,,,,timeout
interior designers,07078,Walden Interiors | Interior Designer New Jersey,"Millburn, NJ",(973) 722-3872,http://www.walden-interiors.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_content=website_link,5.0,26,5754438594695642830,,NO,risha@walden-interiors.com,https://www.facebook.com/waldeninteriorsdesign/,https://www.instagram.com/waldeninteriors/,https://www.linkedin.com/in/waldeninteriors/,https://www.youtube.com/channel/UCIIFqIuONHzyeby3eYEdQuw,,,success
home builders,07078,FH Home Improvements,"Summit, NJ",(908) 361-0395,https://fhhomeimprovements.com/,5.0,13,12183662956810052872,,NO,Usadbuilder123@gmail.com,https://www.facebook.com/people/FH-HOME-Improvements/100064105929298/#,https://www.instagram.com/fhhomeimprovements/,,,,,success
interior designers,11568,Price Designs,"Glen Head, NY",(516) 200-5619,https://www.pricedesignsny.com/,5.0,6,2411081954011333368,,NO,,https://www.facebook.com/pricedesigns/,https://www.instagram.com/pricedesigns/,,,https://twitter.com/PriceDesigns_ny,,success
